locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
2046,EPHA8,EPH receptor A8 isoform 2 precursor,chr1,22635309,22661416,NM_001006943
2046,EPHA8,EPH receptor A8 isoform 1 precursor,chr1,22635309,22675393,NM_020526
712,C1QA,"complement component 1, q subcomponent, alpha",chr1,22709405,22711405,NM_015991
714,C1QG,"complement component 1, q subcomponent, gamma",chr1,22715452,22719908,NM_172369
713,C1QB,"complement component 1, q subcomponent, beta",chr1,22731192,22733433,NM_000491
2048,EPHB2,ephrin receptor EphB2 isoform 2 precursor,chr1,22782763,22987124,NM_004442
2048,EPHB2,ephrin receptor EphB2 isoform 1 precursor,chr1,22782763,22987124,NM_017449
23028,AOF2,amine oxidase (flavin containing) domain 2,chr1,23091251,23155490,NM_001009999
23028,AOF2,amine oxidase (flavin containing) domain 2,chr1,23091251,23155490,NM_015013
7798,LUZP1,leucine zipper protein 1,chr1,23156756,23240644,NM_033631
3352,HTR1D,5-hydroxytryptamine (serotonin) receptor 1D,chr1,23263694,23266528,NM_000864
10236,HNRPR,heterogeneous nuclear ribonucleoprotein R,chr1,23381581,23416090,NM_005826
80818,ZNF436,zinc finger protein 436,chr1,23431773,23440185,NM_030634
148898,LOC148898,hypothetical protein LOC148898 isoform 2,chr1,23440769,23443584,NM_001008896
148898,LOC148898,hypothetical protein LOC148898 isoform 1,chr1,23440769,23443584,NM_138479
6920,TCEA3,"transcription elongation factor A (SII), 3",chr1,23452860,23496567,NM_003196
55616,DDEFL1,development and differentiation enhancing,chr1,23500361,23555977,NM_017707
1870,E2F2,E2F transcription factor 2,chr1,23578227,23603019,NM_004091
3399,ID3,inhibitor of DNA binding 3,chr1,23629761,23631591,NM_002167
6135,RPL11,ribosomal protein L11,chr1,23763599,23768221,NM_000975
6924,TCEB3,elongin A,chr1,23815267,23831689,NM_003198
57095,HT014,thioredoxin family Trp26,chr1,23850193,23860026,NM_020362
11313,LYPLA2,lysophospholipase II,chr1,23862951,23867333,NM_007260
2582,GALE,UDP-galactose-4-epimerase,chr1,23867394,23872340,NM_000403
2582,GALE,UDP-galactose-4-epimerase,chr1,23867394,23872600,NM_001008216
3155,HMGCL,3-hydroxymethyl-3-methylglutaryl-Coenzyme A,chr1,23873673,23897255,NM_000191
2517,FUCA1,"fucosidase, alpha-L- 1, tissue",chr1,23916879,23940079,NM_000147
1269,CNR2,cannabinoid receptor 2 (macrophage),chr1,23945765,23985123,NM_001841
55629,PNRC2,proline-rich nuclear receptor coactivator 2,chr1,24031635,24035237,NM_017761
10772,FUSIP1,FUS interacting protein (serine-arginine rich) 1,chr1,24038244,24052127,NM_006625
10772,FUSIP1,FUS interacting protein (serine-arginine rich) 1,chr1,24040878,24052127,NM_054016
127294,MYOM3,"myomesin family, member 3",chr1,24127840,24166799,NM_152372
58985,IL22RA1,"interleukin 22 receptor, alpha 1",chr1,24191566,24214917,NM_021258
163702,IL28RA,"interleukin 28 receptor, alpha isoform 1",chr1,24225952,24259057,NM_170743
163702,IL28RA,"interleukin 28 receptor, alpha isoform 2",chr1,24225952,24259057,NM_173064
163702,IL28RA,"interleukin 28 receptor, alpha isoform 3",chr1,24225952,24259057,NM_173065
57822,TFCP2L4,sister-of-mammalian grainyhead protein isoform,chr1,24391186,24427113,NM_198173
57822,TFCP2L4,sister-of-mammalian grainyhead protein isoform,chr1,24394835,24427113,NM_021180
57822,TFCP2L4,sister-of-mammalian grainyhead protein isoform,chr1,24394835,24427113,NM_198174
90529,LOC90529,hypothetical protein LOC90529,chr1,24428794,24473255,NM_178122
57185,DJ462O23.2,hypothetical protein LOC57185,chr1,24487623,24544704,NM_020448
11123,DSCR1L2,Down syndrome critical region gene 1-like 2,chr1,24574692,24607734,NM_013441
400746,FLJ42528,hypothetical protein LOC400746,chr1,24627907,24681122,NM_001010980
10250,SRRM1,serine/arginine repetitive matrix 1,chr1,24714899,24745067,NM_005839
25932,CLIC4,chloride intracellular channel 4,chr1,24817153,24916064,NM_013943
864,RUNX3,runt-related transcription factor 3,chr1,24971363,25001674,NM_004350
25949,P29,GCIP-interacting protein p29 isoform 1,chr1,25294477,25304308,NM_015484
25949,P29,GCIP-interacting protein p29 isoform 2,chr1,25294477,25304309,NM_207170
57035,NPD014,NPD014 protein isoform 2,chr1,25314046,25319291,NM_020317
57035,NPD014,NPD014 protein isoform 1,chr1,25314046,25319291,NM_207035
6007,RHD,Rh blood group D antigen isoform 1,chr1,25344320,25402252,NM_016124
6007,RHD,Rh blood group D antigen isoform 2,chr1,25344320,25402252,NM_016225
23585,SMP1,small membrane protein 1,chr1,25410126,25434166,NM_014313
6006,RHCE,"Rhesus blood group, CcEe antigens isoform 1",chr1,25434114,25492679,NM_020485
6006,RHCE,"Rhesus blood group, CcEe antigens isoform 3",chr1,25434114,25492679,NM_138616
6006,RHCE,"Rhesus blood group, CcEe antigens isoform 4",chr1,25434114,25492679,NM_138617
6006,RHCE,"Rhesus blood group, CcEe antigens isoform 2",chr1,25434114,25492679,NM_138618
55219,FLJ10747,hypothetical protein LOC55219,chr1,25502796,25520741,NM_018202
26119,LDLRAP1,low density lipoprotein receptor adaptor protein,chr1,25573281,25579521,NM_015627
57134,MAN1C1,"mannosidase, alpha, class 1C, member 1",chr1,25628104,25795084,NM_020379
57190,SEPN1,"selenoprotein N, 1 isoform 1 precursor",chr1,25810812,25828859,NM_020451
57190,SEPN1,"selenoprotein N, 1 isoform 2 precursor",chr1,25810812,25828859,NM_206926
56181,LOC56181,hypothetical protein LOC56181,chr1,25830829,25843573,NM_019557
79000,MGC2603,hypothetical protein LOC79000,chr1,25844642,25869991,NM_024037
164091,MPRA,membrane progestin receptor alpha,chr1,25872118,25881886,NM_178422
149421,FLJ32206,hypothetical protein LOC149421,chr1,25894813,25903240,NM_152497
3925,STMN1,stathmin 1,chr1,25910750,25916786,NM_203401
3925,STMN1,stathmin 1,chr1,25910750,25917135,NM_005563
3925,STMN1,stathmin 1,chr1,25910750,25917510,NM_203399
5051,PAFAH2,platelet-activating factor acetylhydrolase 2,chr1,25971456,26008790,NM_000437
2134,EXTL1,exostoses (multiple)-like 1,chr1,26032412,26047074,NM_004455
7780,SLC30A2,"solute carrier family 30, member 2 isoform 1",chr1,26048655,26056746,NM_001004434
7780,SLC30A2,"solute carrier family 30, member 2 isoform 2",chr1,26048655,26056746,NM_032513
84676,TRIM63,muscle specific ring finger protein 1,chr1,26061939,26078263,NM_032588
149420,PDIK1L,PDLIM1 interacting kinase 1 like,chr1,26122467,26136177,NM_152835
79927,FLJ14050,hypothetical protein LOC79927,chr1,26169652,26173260,NM_024869
51042,ZNF593,zinc finger protein LOC51042,chr1,26180571,26181504,NM_015871
10256,CNKSR1,connector enhancer of kinase suppressor of Ras,chr1,26188144,26200515,NM_006314
378807,CATSPER4,"cation channel, sperm associated 4",chr1,26201260,26213174,NM_198137
64793,DKFZP434L0117,hypothetical protein LOC64793,chr1,26244834,26289441,NM_022778
83442,SH3BGRL3,SH3 domain binding glutamic acid-rich protein,chr1,26290585,26292154,NM_031286
91544,SOC,socius,chr1,26292914,26317255,NM_145346
91544,SOC,socius,chr1,26292914,26317265,NM_145345
91544,SOC,socius,chr1,26292916,26317278,NM_183008
1043,CD52,CD52 antigen (CAMPATH-1 antigen),chr1,26328626,26331152,NM_001803
55057,AIM1L,absent in melanoma 1-like,chr1,26332513,26364763,NM_017977
257101,ZNF683,zinc finger protein 683,chr1,26372267,26383408,NM_173574
79727,LIN28,lin-28 homolog,chr1,26421410,26440350,NM_024674
79947,DHDDS,dehydrodolichyl diphosphate synthase isoform a,chr1,26442943,26481935,NM_024887
79947,DHDDS,dehydrodolichyl diphosphate synthase isoform b,chr1,26442943,26481935,NM_205861
3151,HMGN2,high-mobility group nucleosomal binding domain,chr1,26483055,26486603,NM_005517
6195,RPS6KA1,"ribosomal protein S6 kinase, 90kDa, polypeptide",chr1,26540390,26585662,NM_002953
6195,RPS6KA1,"ribosomal protein S6 kinase, 90kDa, polypeptide",chr1,26556484,26585662,NM_001006665
8289,ARID1A,AT rich interactive domain 1A (SWI- like),chr1,26706666,26792737,NM_006015
8289,ARID1A,AT rich interactive domain 1A (SWI- like),chr1,26706666,26792737,NM_018450
8289,ARID1A,AT rich interactive domain 1A (SWI- like),chr1,26706666,26792737,NM_139135
55650,PIGV,phosphatidylinositol glycan class V,chr1,26798627,26809028,NM_017837
84243,ZDHHC18,"zinc finger, DHHC domain containing 18",chr1,26837342,26866350,NM_032283
2810,SFN,stratifin,chr1,26873774,26875089,NM_006142
54707,FLJ10349,hypothetical protein LOC54707,chr1,26886768,26900920,NM_018066
63906,GPATC3,G patch domain containing 3,chr1,26901121,26911099,NM_022078
8431,NR0B2,short heterodimer partner,chr1,26922120,26924602,NM_021969
10726,NUDC,nuclear distribution gene C homolog (A.,chr1,26932365,26957029,NM_006600
126695,FLJ34633,hypothetical protein LOC126695,chr1,26960202,26971039,NM_152365
388610,LOC388610,hypothetical protein LOC388610,chr1,27004339,27011286,NM_001013642
115572,FAM46B,"family with sequence similarity 46, member B",chr1,27015654,27023469,NM_052943
6548,SLC9A1,"solute carrier family 9, isoform A1",chr1,27109448,27165543,NM_003047
23038,WDTC1,WD and tetratricopeptide repeats 1,chr1,27245300,27318877,NM_015023
84065,DKFZP564D0478,hypothetical protein LOC84065,chr1,27332863,27347032,NM_032125
84958,SYTL1,synaptotagmin-like 1,chr1,27352654,27364563,NM_032872
9064,MAP3K6,mitogen-activated protein kinase kinase kinase,chr1,27365811,27377479,NM_004672
8547,FCN3,ficolin 3 isoform 1 precursor,chr1,27379744,27385457,NM_003665
8547,FCN3,ficolin 3 isoform 2 precursor,chr1,27379744,27385457,NM_173452
388611,UNQ6122,hypothetical protein LOC388611,chr1,27389807,27393935,NM_207397
2827,GPR3,G protein-coupled receptor 3,chr1,27403293,27406457,NM_005281
10163,WASF2,"WAS protein family, member 2",chr1,27416267,27500811,NM_006990
2268,FGR,Gardner-Rasheed feline sarcoma viral (v-fgr),chr1,27622952,27634715,NM_005248
2537,G1P3,interferon induced 6-16 protein isoform a,chr1,27676722,27682850,NM_002038
2537,G1P3,interferon induced 6-16 protein isoform b,chr1,27676722,27682850,NM_022872
2537,G1P3,interferon induced 6-16 protein isoform c,chr1,27676722,27682850,NM_022873
199870,MGC34648,hypothetical protein LOC199870,chr1,27736631,27772256,NM_152660
23673,STX12,syntaxin 12,chr1,27783924,27834956,NM_177424
5511,PPP1R8,protein phosphatase 1 regulatory inhibitor,chr1,27841434,27862325,NM_002713
5511,PPP1R8,protein phosphatase 1 regulatory inhibitor,chr1,27841434,27862325,NM_014110
5511,PPP1R8,protein phosphatase 1 regulatory inhibitor,chr1,27841434,27862325,NM_138558
9473,C1orf38,basement membrane-induced gene,chr1,27890394,27897326,NM_004848
6118,RPA2,"replication protein A2, 32kDa",chr1,27902191,27925378,NM_002946
27293,SMPDL3B,acid sphingomyelinase-like phosphodiesterase 3B,chr1,27945645,27967132,NM_001009568
27293,SMPDL3B,acid sphingomyelinase-like phosphodiesterase 3B,chr1,27945645,27969804,NM_014474
55113,FLJ10307,hypothetical protein LOC55113,chr1,27970645,27978746,NM_018053
2140,EYA3,eyes absent 3 isoform a,chr1,27984960,28099273,NM_001990
2140,EYA3,eyes absent 3 isoform b,chr1,27999126,28099273,NM_172098
5724,PTAFR,platelet-activating factor receptor,chr1,28160005,28187333,NM_000952
22826,DNAJC8,"DnaJ (Hsp40) homolog, subfamily C, member 8",chr1,28211211,28243678,NM_014280
93974,ATPIF1,ATPase inhibitory factor 1 isoform 1 precursor,chr1,28246752,28248751,NM_016311
93974,ATPIF1,ATPase inhibitory factor 1 isoform 2 precursor,chr1,28246752,28248751,NM_178190
93974,ATPIF1,ATPase inhibitory factor 1 isoform 3 precursor,chr1,28246752,28248751,NM_178191
83667,SESN2,sestrin 2,chr1,28270147,28293143,NM_031459
54797,MED18,"mediator of RNA polymerase II transcription,",chr1,28339690,28346617,NM_017638
65979,PHACTR4,phosphatase and actin regulator 4,chr1,28627660,28647435,NM_023923
1104,CHC1,chromosome condensation 1,chr1,28653183,28686118,NM_001269
54952,SECP43,tRNA selenocysteine associated protein,chr1,28700220,28725666,NM_017846
115273,MGC45806,hypothetical protein LOC115273,chr1,28739327,28741702,NM_152304
6883,TAF12,"TAF12 RNA polymerase II, TATA box binding",chr1,28750228,28790201,NM_005644
10691,GMEB1,glucocorticoid modulatory element binding,chr1,28815859,28862001,NM_006582
10691,GMEB1,glucocorticoid modulatory element binding,chr1,28815859,28862001,NM_024482
51441,YTHDF2,high glucose-regulated protein 8,chr1,28884098,28916902,NM_016258
4985,OPRD1,"opioid receptor, delta 1",chr1,28959269,29010824,NM_000911
2035,EPB41,erythrocyte membrane protein band 4.1,chr1,29034243,29267574,NM_004437
2035,EPB41,erythrocyte membrane protein band 4.1,chr1,29034243,29267574,NM_203342
2035,EPB41,erythrocyte membrane protein band 4.1,chr1,29034243,29267574,NM_203343
399474,TTMB,hypothetical protein LOC399474,chr1,29266560,29269320,NM_001003682
6429,SFRS4,"splicing factor, arginine/serine-rich 4",chr1,29294980,29328977,NM_005626
51102,CGI-63,nuclear receptor-binding factor 1,chr1,29340949,29378060,NM_016011
10076,PTPRU,"protein tyrosine phosphatase, receptor type, U",chr1,29383643,29473927,NM_005704
10076,PTPRU,"protein tyrosine phosphatase, receptor type, U",chr1,29383643,29473927,NM_133177
10076,PTPRU,"protein tyrosine phosphatase, receptor type, U",chr1,29383643,29473927,NM_133178
4146,MATN1,"matrilin 1, cartilage matrix protein",chr1,30855088,30865980,NM_002379
7805,LAPTM5,Lysosomal associated multispanning membrane,chr1,30874408,30899760,NM_006762
9672,SDC3,syndecan 3,chr1,31015074,31050573,NM_014654
9698,PUM1,pumilio homolog 1,chr1,31073445,31207635,NM_014676
79570,FLJ12650,hypothetical protein LOC79570,chr1,31321685,31330093,NM_024522
9410,WDR57,WD repeat domain 57 (U5 snRNP specific),chr1,31401613,31438704,NM_004814
51538,PS1D,putative S1 RNA binding domain protein,chr1,31438934,31506873,NM_016505
2170,FABP3,fatty acid binding protein 3,chr1,31507192,31515016,NM_004102
347735,TDE2L,tumor differentially expressed 2-like,chr1,31555055,31576617,NM_178865
64129,LCN7,P3ECSL,chr1,31711252,31722378,NM_022164
3061,HCRTR1,orexin receptor 1,chr1,31753733,31761807,NM_001525
23578,PEFLIN,PEF protein with a long N-terminal hydrophobic,chr1,31764563,31779570,NM_012392
1307,COL16A1,alpha 1 type XVI collagen precursor,chr1,31786940,31838742,NM_001856
576,BAI2,brain-specific angiogenesis inhibitor 2,chr1,31861811,31898729,NM_001703
90853,SPOCD1,SPOC domain containing 1,chr1,31925117,31950673,NM_144569
8073,PTP4A2,"protein tyrosine phosphatase type IVA, member 2",chr1,32041114,32073048,NM_003479
8073,PTP4A2,"protein tyrosine phosphatase type IVA, member 2",chr1,32042962,32073048,NM_080391
8073,PTP4A2,"protein tyrosine phosphatase type IVA, member 2",chr1,32043161,32073048,NM_080392
10657,KHDRBS1,"KH domain containing, RNA binding, signal",chr1,32148583,32178565,NM_006559
55116,TMEM39B,transmembrane protein 39B,chr1,32207621,32237558,NM_018056
23633,KPNA6,karyopherin alpha 6,chr1,32242749,32307867,NM_012316
200081,DKFZp451J0118,taxilin,chr1,32314437,32332978,NM_175852
79140,MGC1203,hypothetical protein LOC79140,chr1,32335326,32340079,NM_024296
55721,IQCC,IQ motif containing C,chr1,32340364,32343381,NM_018134
56063,RP4-622L5,hypothetical protein LOC56063,chr1,32349171,32357041,NM_019118
8668,EIF3S2,"eukaryotic translation initiation factor 3,",chr1,32357118,32366296,NM_003757
339483,LOC339483,hypothetical protein LOC339483,chr1,32366354,32374926,NM_178546
84734,MGC10820,hypothetical protein LOC84734,chr1,32381926,32383549,NM_032648
3932,LCK,lymphocyte-specific protein tyrosine kinase,chr1,32386024,32420854,NM_005356
3065,HDAC1,histone deacetylase 1,chr1,32426800,32468317,NM_004964
65108,MARCKSL1,MARCKS-like 1,chr1,32468533,32470916,NM_023009
81629,TSSK3,testis-specific serine kinase 3,chr1,32496954,32499015,NM_052841
55108,FLJ10276,hypothetical protein LOC55108,chr1,32499870,32529120,NM_018045
127557,ZBTB8,zinc finger and BTB domain containing 8,chr1,32599750,32735075,NM_144621
339487,ZBTB8OS,zinc finger and BTB domain containing 8 opposite,chr1,32756401,32785278,NM_178547
5928,RBBP4,retinoblastoma binding protein 4,chr1,32785916,32815345,NM_005610
81493,SYNC1,"syncoilin, intermediate filament 1",chr1,32815070,32829966,NM_030786
8565,YARS,tyrosyl-tRNA synthetase,chr1,32909932,32952726,NM_003680
64766,S100PBPR,S100P binding protein Riken isoform b,chr1,32952268,32969758,NM_001017406
64766,S100PBPR,S100P binding protein Riken isoform a,chr1,32952268,32993568,NM_022753
252995,FNDC5,fibronectin type III domain containing 5,chr1,32996969,33005440,NM_153756
3208,HPCA,hippocalcin,chr1,33021190,33029339,NM_002143
113452,BCLP,beta-casein-like protein,chr1,33029288,33036046,NM_033504
127544,IBRDC3,IBR domain containing 3,chr1,33071139,33098807,NM_153341
204,AK2,adenylate kinase 2 isoform b,chr1,33144117,33171564,NM_013411
204,AK2,adenylate kinase 2 isoform a,chr1,33147675,33171564,NM_001625
204,AK2,adenylate kinase 2 isoform c,chr1,33147675,33171564,NM_172199
113451,ODC-p,ornithine decarboxylase-like protein,chr1,33215806,33255087,NM_052998
55223,TRIM62,tripartite motif-containing 62,chr1,33280096,33316360,NM_018207
149076,FLJ25476,hypothetical protein LOC149076,chr1,33391266,33435413,NM_152493
1912,PHC2,polyhomeotic 2-like isoform b,chr1,33458319,33484592,NM_004427
1912,PHC2,polyhomeotic 2-like isoform a,chr1,33458319,33510287,NM_198040
7579,ZNF31,zinc finger protein 31,chr1,33607351,33631086,NM_145238
114784,CSMD2,CUB and Sushi multiple domains 2,chr1,33648701,34300536,NM_052896
127540,LOC127540,HMG2 like isoform 1,chr1,33995168,33999484,NM_145205
127540,LOC127540,HMG2 like isoform 2,chr1,33998723,33999484,NM_001008728
84970,MGC15882,hypothetical protein LOC84970,chr1,34312363,34353822,NM_032884
2709,GJB5,"gap junction protein, beta 5 (connexin 31.1)",chr1,34889813,34893205,NM_005268
127534,GJB4,"gap junction protein, beta 4",chr1,34895870,34897020,NM_153212
2707,GJB3,connexin 31,chr1,34915882,34921057,NM_024009
2707,GJB3,connexin 31,chr1,34917003,34921059,NM_001005752
2701,GJA4,connexin 37,chr1,34927691,34930439,NM_002060
113444,LOC113444,hypothetical protein LOC113444,chr1,34988216,34994438,NM_138428
253150,MGC14276,hypothetical protein MGC14276,chr1,35109052,35120007,NM_153248
9204,ZNF258,zinc finger protein 258,chr1,35118484,35166343,NM_007167
9204,ZNF258,zinc finger protein 258,chr1,35153206,35166384,NM_145310
79830,ZMYM1,"zinc finger, MYM domain containing 1",chr1,35214084,35250547,NM_024772
6421,SFPQ,splicing factor proline/glutamine rich,chr1,35318295,35327828,NM_005066
9202,ZNF262,zinc finger protein 262,chr1,35403660,35556637,NM_005095
79932,KIAA0319L,polycystic kidney disease 1-like isoform a,chr1,35568183,35692097,NM_024874
79932,KIAA0319L,polycystic kidney disease 1-like isoform b,chr1,35573235,35692097,NM_182686
23154,NCDN,neurochondrin isoform 1,chr1,35692485,35701471,NM_001014839
23154,NCDN,neurochondrin isoform 1,chr1,35692485,35701471,NM_014284
23154,NCDN,neurochondrin isoform 2,chr1,35692485,35701471,NM_001014841
339488,TFAP2E,transcription factor AP-2 epsilon (activating,chr1,35708063,35730018,NM_178548
5690,PSMB2,proteasome beta 2 subunit,chr1,35737832,35776236,NM_002794
127703,FLJ38984,hypothetical protein LOC127703,chr1,35848569,35853883,NM_152374
63967,CLSPN,claspin,chr1,35870910,35904644,NM_022111
192670,EIF2C4,"eukaryotic translation initiation factor 2C, 4",chr1,35942920,35990281,NM_017629
26523,EIF2C1,"eukaryotic translation initiation factor 2C, 1",chr1,36017902,36058992,NM_012199
192669,EIF2C3,"eukaryotic translation initiation factor 2C, 3",chr1,36065864,36191155,NM_024852
192669,EIF2C3,"eukaryotic translation initiation factor 2C, 3",chr1,36065864,36191155,NM_177422
