locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
245860,Atg9a,autophagy-related 9-like 1,chr1,75468643,75479737,NM_001003917
52231,D1Ertd161e,hypothetical protein LOC52231,chr1,75480104,75487165,NM_026187
20872,Stk16,serine/threonine kinase 16,chr1,75498220,75502972,NM_011494
22145,Tuba4,"tubulin, alpha 4",chr1,75502339,75506619,NM_009447
56812,Dnajb10,"DnaJ (Hsp40) homolog, subfamily B, member 10",chr1,75524048,75533252,NM_178055
56812,Dnajb10,"DnaJ (Hsp40) homolog, subfamily B, member 10",chr1,75524117,75533252,NM_020266
19275,Ptprn,"protein tyrosine phosphatase, receptor type, N",chr1,75534603,75554789,NM_008985
19711,Resp18,regulated endocrine-specific protein 18,chr1,75562843,75569394,NM_009049
13437,Dnpep,aspartyl aminopeptidase,chr1,75598827,75608569,NM_016878
13346,Des,desmin,chr1,75651067,75658437,NM_010043
11790,Apeg1,aortic preferentially expressed gene 1,chr1,75666020,75723024,NM_007463
69080,Gmppa,GDP-mannose pyrophosphorylase A,chr1,75726707,75733897,NM_133708
241118,Accn4,"amiloride-sensitive cation channel 4, pituitary",chr1,75741422,75765058,NM_183022
74241,D1Bwg1363e,chondroitin polymerizing factor isoform a,chr1,75765294,75770125,NM_001001566
74241,D1Bwg1363e,chondroitin polymerizing factor isoform b,chr1,75765299,75770031,NM_001001565
319998,A230078I05Rik,hypothetical protein LOC319998,chr1,75770303,75776429,NM_177056
98733,AW822216,hypothetical protein LOC98733,chr1,75781262,75796365,NM_178884
16322,Inha,inhibin alpha,chr1,75797800,75801078,NM_010564
71728,Stk11ip,serine/threonine kinase 11 interacting protein,chr1,75812269,75828058,NM_027886
20536,Slc4a3,"solute carrier family 4 (anion exchanger),",chr1,75837021,75849803,NM_009208
13838,Epha4,Eph receptor A4,chr1,77656425,77802176,NM_007936
18505,Pax3,paired box gene 3,chr1,78390038,78484483,NM_008781
433323,Sgpp2,sphingosine-1-phosphate phosphotase 2,chr1,78598998,78708933,NM_001004173
23874,Farslb,"phenylalanine-tRNA synthetase-like, beta",chr1,78713481,78777516,NM_011811
68393,Mogat1,monoacylglycerol O-acyltransferase 1,chr1,78810559,78826039,NM_026713
195434,Utp14b,"UTP14, U3 small nucleolar ribonucleoprotein,",chr1,78992130,79001420,NM_001001981
74205,Acsl3,acyl-CoA synthetase long-chain family member 3,chr1,78992130,79040805,NM_028817
74205,Acsl3,acyl-CoA synthetase long-chain family member 3,chr1,78992130,79040805,NM_001033606
57814,Kcne4,"potassium voltage-gated channel, Isk-related",chr1,79150582,79153658,NM_021342
20254,Scg2,secretogranin II,chr1,79772459,79777880,NM_009129
252903,Ap1s3,"adaptor-related protein complex AP-1, sigma 3",chr1,79944673,80009751,NM_183027
69368,Wdfy1,WD repeat and FYVE domain containing 1,chr1,80056762,80093055,NM_027057
20720,Serpine2,"serine (or cysteine) proteinase inhibitor, clade",chr1,80125571,80191030,NM_009255
241128,A830043J08Rik,hypothetical protein LOC241128,chr1,80530998,80546237,NM_173425
26554,Cul3,cullin 3,chr1,80599109,80655024,NM_016716
241134,9430031J16Rik,hypothetical protein LOC241134 isoform 1,chr1,81409061,81603395,NM_172849
16367,Irs1,insulin receptor substrate 1,chr1,82571724,82626531,NM_010570
76867,4930418P06Rik,hypothetical protein LOC76867,chr1,82675433,82774472,NM_029777
319847,E130010M05Rik,hypothetical protein LOC319847,chr1,82777551,82781742,NM_177015
12829,Col4a4,"procollagen, type IV, alpha 4",chr1,82781664,82915899,NM_007735
12828,Col4a3,"procollagen, type IV, alpha 3",chr1,82916082,83050375,NM_007734
75734,5230400G24Rik,hypothetical protein LOC75734,chr1,83054024,83081494,NM_029409
66261,Tm4sf20,transmembrane 4 L six family member 20,chr1,83085755,83097563,NM_025453
15463,Hrb,HIV-1 Rev binding protein,chr1,83168589,83225382,NM_010472
80721,Slc19a3,solute carrier family 19 (sodium/hydrogen,chr1,83343035,83367687,NM_030556
20297,Ccl20,chemokine (C-C motif) ligand 20,chr1,83446020,83448405,NM_016960
71227,4930563E19Rik,hypothetical protein LOC71227,chr1,83489000,83539807,NM_027725
77629,4930544G21Rik,sphingosine kinase type 1-interacting protein,chr1,83584684,83738123,NM_172430
98496,AL024069,hypothetical protein LOC98496,chr1,84370260,84618549,NM_001003948
227325,Dner,delta/notch-like EGF-related receptor,chr1,84703796,85030179,NM_152915
14897,Trip12,thyroid hormone receptor interactor 12,chr1,85055153,85173247,NM_133975
381287,A530032D15Rik,hypothetical protein LOC381287,chr1,85228425,85249615,NM_213615
434484,LOC434484,hypothetical protein LOC434484,chr1,85228454,85451760,NM_001013817
20684,Sp100,nuclear antigen Sp100 isoform 1,chr1,85456739,85507924,NM_013673
12283,Cab39,MO25 protein,chr1,85601719,85656722,NM_133781
64294,Itm2c,integral membrane protein 2C,chr1,85700921,85715045,NM_022417
70060,Spata3,testis and spermatogenesis cell apoptosis,chr1,85828302,85831025,NM_027029
70060,Spata3,testis and spermatogenesis cell apoptosis,chr1,85828302,85833515,NM_028647
70060,Spata3,testis and spermatogenesis cell apoptosis,chr1,85828309,85836315,NM_027300
70247,Psmd1,proteasome 26S non-ATPase subunit 1,chr1,85870975,85945607,NM_027357
15559,Htr2b,5-hydroxytryptamine (serotonin) receptor 2B,chr1,85905633,85917279,NM_008311
78795,Armc9,hypothetical protein LOC78795,chr1,85961103,86082566,NM_030184
78795,Armc9,hypothetical protein LOC78795,chr1,85961139,86084595,NM_027507
227327,B3gnt7,UDP-GlcNAc:betaGal,chr1,86109779,86113615,NM_145222
17975,Ncl,nucleolin,chr1,86155962,86165712,NM_010880
14767,Nmur1,G protein-coupled receptor 66,chr1,86192636,86194453,NM_010341
19231,Ptma,prothymosin alpha,chr1,86331905,86336328,NM_008972
18582,Pde6d,"phosphodiesterase 6D, cGMP-specific, rod, delta",chr1,86348647,86388344,NM_008801
26895,Cops7b,"COP9 (constitutive photomorphogenic) homolog,",chr1,86392941,86412325,NM_172974
18159,Nppc,natriuretic peptide precursor type C,chr1,86482593,86486857,NM_010933
208718,4930429A22Rik,hypothetical protein LOC208718,chr1,86520127,86866250,NM_153530
11650,Akp5,alkaline phosphatase 5,chr1,86902856,86906071,NM_007433
11648,Akp3,"alkaline phosphatase 3, intestine, not Mn",chr1,86941167,86944070,NM_007432
13599,Ecel1,damage-induced neuronal endopeptidase,chr1,86963815,86971187,NM_021306
11447,Chrnd,"cholinergic receptor, nicotinic, delta",chr1,87006796,87015264,NM_021600
11449,Chrng,"cholinergic receptor, nicotinic, gamma",chr1,87021969,87027794,NM_009604
26987,Eif4e2,eukaryotic translation initiation factor 4E,chr1,87030076,87054567,NM_023314
98363,Efhd1,EF hand domain containing 1,chr1,87080523,87126950,NM_028889
227331,Tnrc15,Grb10 interacting GYF protein 2,chr1,87143211,87265535,NM_146112
53972,Ngef,neuronal guanine nucleotide exchange factor,chr1,87293226,87326735,NM_019867
23956,Neu2,neuraminidase 2,chr1,87410938,87414215,NM_015750
16331,Inpp5d,inositol polyphosphate-5-phosphatase D,chr1,87436767,87537073,NM_010566
77040,Atg16l1,APG16L beta isoform,chr1,87572642,87608994,NM_029846
20215,Sag,retinal S-antigen,chr1,87620251,87661729,NM_009118
394430,Ugt1a10,"UDP glycosyltransferase 1 family, polypeptide",chr1,87874557,88038083,NM_201641
394434,Ugt1a9,"UDP glucuronosyltransferase 1 family,",chr1,87889905,88038103,NM_201644
394432,Ugt1a7c,"UDP glucuronosyltransferase 1 family,",chr1,87914180,88038103,NM_201642
394435,Ugt1a6b,"UDP glucuronosyltransferase 1 family,",chr1,87922382,88038083,NM_201410
94284,Ugt1a6a,"UDP glucuronosyltransferase 1 family,",chr1,87953914,88038109,NM_145079
394433,Ugt1a5,"UDP glucuronosyltransferase 1 family,",chr1,87985117,88038083,NM_201643
22236,Ugt1a2,"UDP glucuronosyltransferase 1 family,",chr1,88019716,88038103,NM_013701
15504,Dnajb3,"DnaJ (Hsp40) homolog, subfamily B, member 3",chr1,88023841,88024854,NM_008299
394436,Ugt1a1,"UDP glucuronosyltransferase 1 family,",chr1,88031064,88038083,NM_201645
381280,6430706D22Rik,RIKEN cDNA 6430706D22 isoform 1,chr1,88082216,88096626,NM_198652
171382,Trpm8,"transient receptor potential cation channel,",chr1,88122387,88207957,NM_134252
75396,Spp2,secreted phosphoprotein 24,chr1,88226124,88245544,NM_029269
14659,Glrp1,glutamine repeat protein 1,chr1,88318977,88329172,NM_008132
320982,Arl7,ADP-ribosylation factor-like 7,chr1,88517718,88521249,NM_177305
98402,Sh3bp4,SH3-domain binding protein 4,chr1,88890095,88973785,NM_133816
347722,Centg2,"centaurin, gamma 2 isoform 1",chr1,89273353,89713832,NM_178119
347722,Centg2,"centaurin, gamma 2 isoform 2",chr1,89273353,89713832,NM_001037136
14472,Gbx2,gastrulation brain homeobox 2,chr1,89746512,89749727,NM_010262
208372,Asb18,ankyrin repeat and SOCS box-containing 18,chr1,89771229,89833128,NM_139152
12778,Cmkor1,chemokine orphan receptor 1,chr1,90022553,90034839,NM_007722
108679,Cops8,COP9 signalosome subunit 8,chr1,90422613,90432725,NM_133805
433332,LOC433332,hypothetical protein LOC433332,chr1,90494793,90499426,NM_001007586
171531,Mlph,melanophilin,chr1,90734712,90770751,NM_053015
19329,Rab17,"RAB17, member RAS oncogene family isoform 1",chr1,90777744,90789230,NM_008998
16978,Lrrfip1,leucine rich repeat (in FLII) interacting,chr1,90875248,90952242,NM_008515
51801,Ramp1,receptor-activity modifying protein 1,chr1,91003081,91046722,NM_016894
67921,2510010F15Rik,NEDD8-conjugating enzyme,chr1,91073608,91108966,NM_026454
50880,Scly,selenocysteine lyase,chr1,91121380,91144117,NM_016717
70788,4631423F02Rik,hypothetical protein LOC70788,chr1,91174115,91185447,NM_027551
227358,4832406C22,hypothetical protein LOC227358,chr1,91189502,91197256,NM_173395
67444,Ilkap,integrin-linked kinase-associated,chr1,91198874,91221826,NM_023343
55927,Hes6,hairy and enhancer of split 6,chr1,91234525,91236265,NM_019479
18627,Per2,period homolog 2,chr1,91239026,91282481,NM_011066
74019,Traf3ip1,TNF receptor-associated factor 3 interacting,chr1,91320407,91355308,NM_028718
65247,Asb1,ankyrin repeat and SOCS box-containing protein,chr1,91368289,91379988,NM_023046
13345,Twist2,twist homolog 2,chr1,91628973,91675524,NM_007855
208727,Hdac4,histone deacetylase 4,chr1,91760251,91975899,NM_207225
67273,Ndufa10,NADH dehydrogenase (ubiquinone) 1 alpha,chr1,92267208,92301250,NM_024197
259040,Olfr1416,olfactory receptor 1416,chr1,92307172,92308111,NM_147038
258228,Olfr1415,olfactory receptor 1415,chr1,92318309,92319245,NM_001011525
259041,Olfr1414,olfactory receptor 1414,chr1,92338579,92339518,NM_147039
259039,Olfr1413,olfactory receptor 1413,chr1,92400664,92401635,NM_147037
258274,Olfr1412,olfactory receptor 1412,chr1,92415823,92416787,NM_146277
258483,Olfr1411,olfactory receptor 1411,chr1,92424012,92424984,NM_146490
258484,Olfr1410,olfactory receptor 1410,chr1,92435330,92436299,NM_146491
257890,Olfr12,olfactory receptor 12,chr1,92447399,92448401,NM_206896
260301,Otos,otospiralin,chr1,92471709,92476333,NM_153114
14733,Gpc1,glypican 1,chr1,92659177,92687687,NM_016696
241158,Ankmy1,ankyrin repeat and MYND domain containing 1,chr1,92697620,92730398,NM_172850
67446,0710001B24Rik,hypothetical protein LOC67446,chr1,92734480,92736111,NM_175118
108657,Rnpepl1,arginyl aminopeptidase (aminopeptidase B)-like,chr1,92738896,92748071,NM_181405
23830,Capn10,calpain 10,chr1,92762345,92775432,NM_011796
64095,Gpr35,G protein-coupled receptor 35,chr1,92806612,92813024,NM_022320
208760,Aqp12,aquaporin 12,chr1,92833828,92839761,NM_177587
16560,Kif1a,kinesin family member 1A,chr1,92845770,92929314,NM_008440
11611,Agxt,alanine-glyoxylate aminotransferase,chr1,92962736,92972899,NM_016702
71874,2310007B03Rik,hypothetical protein LOC71874,chr1,92978847,92988440,NM_172411
208777,Sned1,secreted nidogen domain protein,chr1,93063332,93128555,NM_172463
69821,Mterfd2,MTERF domain containing 2,chr1,93126702,93133362,NM_178051
269224,Pask,PAS domain containing serine/threonine kinase,chr1,93136928,93165066,NM_080850
66385,Ppp1r7,protein phosphatase-1 regulatory subunit 7,chr1,93171136,93195110,NM_023200
404545,Tmem16g,NGEP gene,chr1,93201387,93230994,NM_207031
110611,Hdlbp,high density lipoprotein binding protein,chr1,93233432,93306293,NM_133808
18000,2-Sep,septin 2,chr1,93306535,93337222,NM_010891
227377,Farp2,"FERM, RhoGEF and pleckstrin domain protein 2",chr1,93339616,93449273,NM_145519
59041,Stk25,serine/threonine kinase 25,chr1,93449393,93463143,NM_021537
51800,Bok,Bcl-2-related ovarian killer protein-like,chr1,93513193,93523254,NM_016778
67026,Thap4,THAP domain containing 4,chr1,93532882,93582464,NM_025920
66615,Atg4b,autophagin 1,chr1,93582658,93619653,NM_174874
21915,Dtymk,deoxythymidylate kinase,chr1,93630667,93632047,NM_023136
66262,Ing5,"inhibitor of growth family, member 5",chr1,93634136,93652318,NM_025454
381334,Gal3st2,galactose-3-O-sulfotransferase 2,chr1,93709956,93711441,NM_199366
241159,Neu4,sialidase 4,chr1,93722408,93730242,NM_173772
18566,Pdcd1,programmed cell death 1,chr1,93740421,93754635,NM_008798
67698,2310044D20Rik,hypothetical protein LOC67698,chr1,95085396,95106718,NM_026321
20452,St8sia4,ST8 alpha-N-acetyl-neuraminide,chr1,95359336,95439254,NM_009183
227394,Slco4c1,"solute carrier organic anion transporter family,",chr1,96592770,96647175,NM_172658
67854,Slco6b1,"solute carrier organic anion transporter family,",chr1,96681215,96764175,NM_026413
74441,Slco6c1,"solute carrier organic anion transporter family,",chr1,96833260,96902222,NM_028942
52392,D1Ertd622e,hypothetical protein LOC52392,chr1,97421426,97439499,NM_133825
227399,AW555814,hypothetical protein LOC227399,chr1,97486246,97541636,NM_173760
252876,4930429M06Rik,hypothetical protein LOC252876,chr1,97550286,97573056,NM_026250
18484,Pam,peptidylglycine alpha-amidating monooxygenase,chr1,97601181,97875465,NM_013626
241175,C230078M14Rik,hypothetical protein LOC241175,chr1,99889471,100277134,NM_172851
23836,Cdh20,cadherin 20,chr1,104659511,104886918,NM_011800
320311,Rnf152,ring finger protein 152,chr1,105171066,105247935,NM_178779
27392,Pign,"phosphatidylinositol glycan, class N",chr1,105412406,105554927,NM_013784
227446,2310035C23Rik,hypothetical protein LOC227446,chr1,105555177,105695179,NM_173187
21934,Tnfrsf11a,"tumor necrosis factor receptor superfamily,",chr1,105721840,105786534,NM_009399
12043,Bcl2,B-cell leukemia/lymphoma 2 isoform 1,chr1,106479003,106655084,NM_009741
12043,Bcl2,B-cell leukemia/lymphoma 2 isoform 2,chr1,106652962,106655084,NM_177410
20479,Vps4b,vacuolar protein sorting 4b,chr1,106711939,106737458,NM_009190
20724,Serpinb5,"serine (or cysteine) proteinase inhibitor, clade",chr1,106801961,106824129,NM_009257
71869,Serpinb12,"serine (or cysteine) proteinase inhibitor, clade",chr1,106877685,106900315,NM_027971
241196,Serpinb13,"serine (or cysteine) proteinase inhibitor, clade",chr1,106924220,106944432,NM_172852
20248,Serpinb3a,"serine (or cysteine) proteinase inhibitor, clade",chr1,106988844,106995540,NM_009126
394252,Serpinb3d,"serine (or cysteine) proteinase inhibitor, clade",chr1,107021431,107026717,NM_201376
383548,Serpinb3b,"serine (or cysteine) proteinase inhibitor, clade",chr1,107097197,107104351,NM_198680
381286,Serpinb3c,"serine (or cysteine) proteinase inhibitor, clade",chr1,107260387,107265773,NM_201363
66957,Serpinb11,"serine (or cysteine) proteinase inhibitor, clade",chr1,107351186,107369348,NM_025867
116872,Serpinb7,"serine (or cysteine) proteinase inhibitor, clade",chr1,107411561,107441561,NM_027548
18788,Serpinb2,"serine (or cysteine) proteinase inhibitor, clade",chr1,107504345,107514471,NM_011111
241197,Serpinb10,"serine (or cysteine) proteinase inhibitor, clade",chr1,107517875,107536099,NM_198028
20725,Serpinb8,"serine (or cysteine) proteinase inhibitor, clade",chr1,107578943,107597782,NM_011459
241201,Cdh7,"cadherin 7, type 2",chr1,109972834,110128097,NM_172853
22099,Tsn,translin,chr1,118048037,118060650,NM_011650
67949,Mki67ip,Mki67 (FHA domain) interacting nucleolar,chr1,118071365,118083107,NM_026472
81879,Tcfcp2l1,transcription repressor CRTR-1,chr1,118379388,118436494,NM_023755
16324,Inhbb,inhibin beta-B,chr1,119166899,119173683,NM_008381
64143,Ralb,v-ral simian leukemia viral oncogene homolog B,chr1,119221743,119256063,NM_022327
226351,2500001K11Rik,ee3_2,chr1,119277601,119279659,NM_146103
226352,Epb4.1l5,erythrocyte protein band 4.1-like 5,chr1,119299565,119400371,NM_145506
19258,Ptpn4,"protein tyrosine phosphatase, non-receptor type",chr1,119411179,119553910,NM_019933
66343,2300008B03Rik,hypothetical protein LOC66343,chr1,119659338,119664603,NM_175106
319229,Sctr,secretin receptor,chr1,119758766,119820882,NM_001012322
170706,Tmem37,protein distantly related to to the gamma,chr1,119824723,119831102,NM_019432
13167,Dbi,diazepam binding inhibitor,chr1,119870842,119878616,NM_007830
73103,3110009E18Rik,hypothetical protein LOC73103,chr1,119878745,119945958,NM_028439
68428,Steap3,dudulin 2,chr1,119985665,120023668,NM_133186
226359,C1ql2,hypothetical protein LOC226359,chr1,120098991,120101583,NM_207233
17167,Marco,macrophage receptor with collagenous structure,chr1,120232948,120263494,NM_010766
13798,En1,engrailed 1,chr1,120361154,120366442,NM_010133
72999,Insig2,INSIG-2 membrane protein,chr1,121067562,121090971,NM_133748
72999,Insig2,INSIG-2 membrane protein,chr1,121068730,121095789,NM_178082
70829,4633402D15Rik,hypothetical protein LOC70829 isoform a,chr1,121194274,121264799,NM_001025156
70829,4633402D15Rik,hypothetical protein LOC70829 isoform b,chr1,121194302,121212959,NM_027567
70829,4633402D15Rik,hypothetical protein LOC70829 isoform c,chr1,121194315,121207230,NM_029955
15564,Htr5b,5-hydroxytryptamine (serotonin) receptor 5B,chr1,121272965,121291673,NM_010483
66942,Ddx18,DEAD (Asp-Glu-Ala-Asp) box polypeptide 18,chr1,121317046,121331136,NM_025860
269109,Dpp10,dipeptidylpeptidase 10,chr1,123096746,123812574,NM_199021
74117,Actr3,ARP3 actin-related protein 3 homolog,chr1,125220868,125263589,NM_023735
74150,Slc35f5,"solute carrier family 35, member F5",chr1,125395950,125430730,NM_028787
72585,Lypd1,Ly6/Plaur domain containing 1,chr1,125707252,125747424,NM_145100
210356,E030049G20Rik,Nck-associated protein 5,chr1,125748846,126327643,NM_172484
319593,D130011D22Rik,hypothetical protein LOC319593,chr1,126362385,126665330,NM_176957
107895,Mgat5,mannoside acetylglucosaminyltransferase 5,chr1,127142098,127323398,NM_145128
72160,2610024A01Rik,hypothetical protein LOC72160,chr1,127326247,127520410,NM_028135
266645,Acmsd,amino carboxymuconate semialdehyde,chr1,127571801,127609953,NM_001033041
72949,Ccnt2,cyclin T2,chr1,127616552,127647226,NM_028399
226407,Rab3gap1,hypothetical protein LOC226407,chr1,127711504,127786581,NM_178690
226412,R3hdm1,R3H domain (binds single-stranded nucleic,chr1,127946018,128066473,NM_181750
67812,Ubxd2,UBX domain containing 2,chr1,128087153,128120578,NM_026390
17219,Mcm6,minichromosome maintenance protein 6,chr1,128174585,128202651,NM_008567
226414,Dars,aspartyl-tRNA synthetase,chr1,128206702,128260365,NM_145507
226414,Dars,aspartyl-tRNA synthetase,chr1,128206704,128260389,NM_177445
12767,Cxcr4,chemokine (C-X-C motif) receptor 4,chr1,128431065,128435145,NM_009911
210417,D130067I03Rik,hypothetical protein LOC210417,chr1,129123892,130068683,NM_172485
13137,Daf2,decay accelerating factor 2,chr1,130237972,130272445,NM_007827
13136,Daf1,decay accelerating factor 1,chr1,130289649,130312120,NM_010016
